date,block,beds,psf,area,price
2017-02-01,6,2,1232,861,1061000
2017-02-01,14,2,1376,850,1170000
2017-02-01,6,2,1350,840,1134000
2017-01-01,14,3,1397,1130,1579000
2017-01-01,8,2,1231,861,1060000
2017-01-01,14,2,1388,850,1180000
2017-01-01,14,3,1353,1130,1529000
2017-01-01,14,2,1389,850,1180000
2017-01-01,14,3,1427,1130,1612000
2017-01-01,14,3,1369,1130,1546000
2017-01-01,8,2,1358,840,1140000
2017-01-01,14,3,1453,1130,1642000
2017-01-01,8,2,1408,840,1183000
2016-12-01,14,3,1350,1130,1526000
2016-12-01,8,3,1302,1152,1500000
2016-12-01,12,2,1529,850,1300000
2016-12-01,14,3,1416,1130,1601000
2016-12-01,14,3,1434,1130,1620000
2016-12-01,8,3,1318,1152,1518000
2016-12-01,14,2,1377,851,1172000
2016-11-01,14,2,1417,850,1205000
2016-11-01,8,2,1429,840,1200000
2016-11-01,6,1,1415,839,1187000
2016-11-01,12,2,1425,851,1213000
2016-11-01,6,2,1410,840,1184000
2016-10-01,14,2,1489,850,1266000
2016-10-01,8,3,1335,1152,1538000
2016-10-01,14,2,1465,850,1245000
2016-10-01,8,1,1415,839,1187000
2016-10-01,14,2,1469,850,1249000
2016-10-01,6,4,1425,1238,1765000
2016-10-01,14,2,1471,850,1250000
2016-10-01,14,3,1402,1130,1584000
2016-10-01,14,3,1396,1130,1578000
2016-10-01,12,2,1391,851,1184000
2016-10-01,6,2,1362,840,1144000
2016-10-01,8,3,1367,1152,1574000
2016-10-01,12,2,1403,850,1192000
2016-10-01,12,2,1405,851,1196000
2016-09-01,14,2,1421,850,1208000
2016-09-01,8,3,1363,1152,1570000
2016-09-01,12,2,1268,915,1160000
2016-09-01,12,2,1455,850,1237000
2016-09-01,12,2,1459,850,1240000
2016-09-01,12,2,1347,850,1145000
2016-09-01,8,3,1302,1152,1500000
2016-09-01,14,2,1449,851,1233000
2016-09-01,8,3,1351,1152,1556000
2016-09-01,12,2,1456,850,1238000
2016-08-01,12,2,1422,850,1208000
2016-08-01,8,2,1412,840,1186000
2016-08-01,12,2,1396,850,1187000
2016-08-01,14,3,1372,1130,1551000
2016-08-01,12,2,1389,850,1180000
2016-08-01,6,4,1440,1238,1783000
2016-08-01,6,2,1474,840,1238000
2016-08-01,6,2,1460,840,1227000
2016-08-01,14,2,1455,850,1237000
2016-08-01,8,3,1354,1152,1560000
2016-07-01,6,2,1466,840,1231000
2016-07-01,6,1,1458,839,1223000
2016-07-01,6,4,1373,1238,1700000
2016-07-01,12,2,1424,850,1210000
2016-07-01,6,1,1444,839,1211000
2016-07-01,12,2,1418,850,1205000
2016-06-01,12,2,1340,851,1141000
2016-06-01,14,2,1411,851,1201000
2016-06-01,8,3,1367,1152,1575000
2016-06-01,12,2,1402,850,1192000
2016-06-01,12,3,1405,1130,1588000
2016-06-01,6,4,1444,1238,1788000
2016-06-01,8,4,1203,2078,2500000
2016-06-01,12,3,1419,1130,1603000
2016-05-01,14,3,1416,1130,1600000
2016-05-01,8,2,1405,840,1180000
2016-05-01,8,3,1302,1152,1500000
2016-05-01,12,2,1452,850,1234000
2016-05-01,12,2,1437,850,1222000
2016-04-01,6,2,1429,840,1200000
2016-04-01,14,2,1475,850,1254000
2016-03-01,8,1,1364,839,1144000
2016-03-01,8,3,1378,1152,1587000
2016-03-01,6,2,1405,840,1180000
2016-03-01,8,2,1496,840,1256000
2016-03-01,6,2,1446,840,1215000
2016-03-01,8,2,1406,840,1181000
2016-03-01,8,2,1445,840,1214000
2016-03-01,6,4,1373,1238,1700000
2016-02-01,8,3,1315,1152,1515000
2016-01-01,8,3,1328,1152,1530000
2015-12-01,8,3,1311,1152,1510000
2015-12-01,8,2,1366,840,1147000
2015-11-01,6,2,1452,840,1219000
2015-11-01,8,1,1458,839,1223000
2015-10-01,6,4,1435,1238,1776000
2015-10-01,6,4,1445,1238,1790000
2015-08-01,8,3,1311,1152,1510000
2015-07-01,14,3,1377,1130,1556000
2015-07-01,14,3,1406,1130,1588000
2015-07-01,6,4,1489,1238,1843000
2015-07-01,8,2,1458,840,1224000
2015-06-01,8,2,1444,840,1213000
2015-05-01,12,3,1457,1130,1646000
2015-05-01,12,3,1422,1130,1607000
2015-04-01,12,3,1488,1130,1681000
2015-04-01,14,2,1187,979,1163000
2015-04-01,6,2,1452,840,1220000
2015-04-01,12,2,1475,850,1254000
2015-03-01,12,3,1465,1130,1656000
2015-03-01,12,2,1497,851,1274000
2015-03-01,8,2,1356,840,1139000
2015-03-01,6,2,1356,840,1139000
2015-03-01,8,2,1371,840,1152000
2015-03-01,6,1,1198,754,903500
2015-03-01,8,1,1198,754,903500
2015-02-01,14,3,1387,1130,1567000
2015-02-01,14,2,1445,851,1230000
2015-01-01,8,3,1323,1152,1524000
2015-01-01,6,1,1469,839,1232000
2014-11-01,14,3,1412,1130,1596000
2014-11-01,12,3,1416,1130,1600000
2014-10-01,8,1,1478,839,1240000
2014-10-01,8,2,1452,840,1220000
2014-10-01,12,2,1403,850,1192000
2014-09-01,8,4,1203,2078,2500000
2014-09-01,6,4,1181,2078,2454000
2014-08-01,12,3,1445,1130,1633000
2014-08-01,8,1,1502,839,1260000
2014-07-01,14,3,1383,1130,1562000
2014-07-01,12,2,1457,850,1238000
2014-07-01,14,3,1278,1313,1678000
2014-07-01,14,1,1244,743,924000
2014-06-01,12,3,1435,1130,1621000
2014-06-01,10,3,1301,1162,1512000
2014-06-01,10,3,1301,1162,1512000
2014-05-01,6,1,1429,839,1199000
2014-05-01,12,3,1308,1378,1803000
2014-05-01,12,3,1439,1131,1628000
2014-04-01,12,2,1384,850,1176000
2014-04-01,14,2,1437,850,1222000
2014-04-01,14,1,1258,689,866565
2014-04-01,12,2,1504,850,1278000
2014-04-01,12,1,1295,646,836430
2014-04-01,6,4,1282,2077,2663000
2014-03-01,6,4,1471,1238,1821000
2014-02-01,12,1,1539,495,762000
2014-02-01,12,3,1352,1378,1863000
2014-02-01,10,2,1313,1163,1528000
2014-01-01,14,2,1445,851,1230000
